starttime	seconds	ctime	dtime	ttime	wait
Thu Feb 06 23:07:26 2014	1391746046	0	3820	3820	3820
Thu Feb 06 23:06:41 2014	1391746001	0	3820	3820	3820
Thu Feb 06 23:06:29 2014	1391745989	0	3823	3823	3823
Thu Feb 06 23:07:46 2014	1391746066	0	3825	3825	3825
Thu Feb 06 23:07:19 2014	1391746039	0	3825	3825	3825
Thu Feb 06 23:06:41 2014	1391746001	0	3825	3825	3825
Thu Feb 06 23:07:15 2014	1391746035	0	3826	3826	3825
Thu Feb 06 23:07:46 2014	1391746066	0	3826	3826	3826
Thu Feb 06 23:06:36 2014	1391745996	0	3826	3826	3826
Thu Feb 06 23:06:55 2014	1391746015	0	3834	3834	3834
Thu Feb 06 23:07:29 2014	1391746049	0	3835	3835	3835
Thu Feb 06 23:06:21 2014	1391745981	0	3836	3836	3836
Thu Feb 06 23:07:22 2014	1391746042	0	3836	3836	3836
Thu Feb 06 23:07:23 2014	1391746043	0	3837	3837	3837
Thu Feb 06 23:07:01 2014	1391746021	0	3843	3843	3843
Thu Feb 06 23:07:33 2014	1391746053	0	3846	3846	3846
Thu Feb 06 23:06:44 2014	1391746004	0	3847	3847	3847
Thu Feb 06 23:07:26 2014	1391746046	0	3848	3848	3848
Thu Feb 06 23:07:09 2014	1391746029	0	3849	3849	3849
Thu Feb 06 23:06:21 2014	1391745981	0	3849	3849	3849
Thu Feb 06 23:07:19 2014	1391746039	0	3849	3849	3849
Thu Feb 06 23:07:39 2014	1391746059	0	3850	3850	3850
Thu Feb 06 23:06:54 2014	1391746014	0	3852	3852	3852
Thu Feb 06 23:07:22 2014	1391746042	0	3853	3853	3853
Thu Feb 06 23:07:45 2014	1391746065	0	3853	3853	3853
Thu Feb 06 23:07:39 2014	1391746059	0	3853	3853	3853
Thu Feb 06 23:06:39 2014	1391745999	0	3853	3853	3853
Thu Feb 06 23:07:06 2014	1391746026	0	3854	3854	3854
Thu Feb 06 23:07:46 2014	1391746066	0	3856	3856	3856
Thu Feb 06 23:07:50 2014	1391746070	0	3857	3857	3857
Thu Feb 06 23:07:22 2014	1391746042	0	3857	3857	3857
Thu Feb 06 23:07:42 2014	1391746062	0	3858	3858	3858
Thu Feb 06 23:06:35 2014	1391745995	0	3863	3863	3863
Thu Feb 06 23:07:22 2014	1391746042	0	3863	3863	3863
Thu Feb 06 23:07:30 2014	1391746050	0	3864	3864	3864
Thu Feb 06 23:06:23 2014	1391745983	0	3865	3865	3865
Thu Feb 06 23:06:41 2014	1391746001	0	3865	3865	3865
Thu Feb 06 23:07:45 2014	1391746065	0	3869	3869	3869
Thu Feb 06 23:07:18 2014	1391746038	0	3874	3874	3874
Thu Feb 06 23:06:47 2014	1391746007	0	3874	3874	3874
Thu Feb 06 23:07:15 2014	1391746035	0	3876	3876	3876
Thu Feb 06 23:07:26 2014	1391746046	0	3876	3876	3876
Thu Feb 06 23:07:19 2014	1391746039	0	3877	3877	3877
Thu Feb 06 23:06:32 2014	1391745992	0	3880	3880	3879
